Draw,Date,Pick3
0,2013-12-18,281
1,2013-12-18,388
0,2013-12-19,819
1,2013-12-19,393
0,2013-12-20,789
1,2013-12-20,52
0,2013-12-21,593
1,2013-12-21,105
0,2013-12-22,175
1,2013-12-22,803
0,2013-12-23,74
1,2013-12-23,931
0,2013-12-24,863
1,2013-12-24,423
0,2013-12-25,124
1,2013-12-25,22
0,2013-12-26,804
1,2013-12-26,29
0,2013-12-27,30
1,2013-12-27,996
0,2013-12-28,958
1,2013-12-28,952
0,2013-12-29,507
1,2013-12-29,232
0,2013-12-30,483
1,2013-12-30,154
0,2013-12-31,567
1,2013-12-31,537
0,2012-01-01,991
1,2012-01-01,441
0,2012-01-02,516
1,2012-01-02,629
0,2012-01-03,188
1,2012-01-03,212
0,2012-01-04,845
1,2012-01-04,349
0,2012-01-05,219
1,2012-01-05,444
0,2012-01-06,345
1,2012-01-06,13
0,2012-01-07,519
1,2012-01-07,346
0,2012-01-08,503
1,2012-01-08,938
0,2012-01-09,10
1,2012-01-09,109
0,2012-01-10,994
1,2012-01-10,123
0,2012-01-11,514
1,2012-01-11,875
0,2012-01-12,275
1,2012-01-12,609
0,2012-01-13,526
1,2012-01-13,562
0,2012-01-14,292
1,2012-01-14,984
0,2012-01-15,337
1,2012-01-15,945
0,2012-01-16,309
1,2012-01-16,622
0,2012-01-17,560
1,2012-01-17,176
0,2012-01-18,352
1,2012-01-18,126
0,2012-01-19,697
1,2012-01-19,743
0,2012-01-20,580
1,2012-01-20,588
0,2012-01-21,293
1,2012-01-21,680
0,2012-01-22,126
1,2012-01-22,26
0,2012-01-23,485
1,2012-01-23,904
0,2012-01-24,576
1,2012-01-24,12
0,2012-01-25,881
1,2012-01-25,690
0,2012-01-26,30
1,2012-01-26,196
0,2012-01-27,610
1,2012-01-27,298
0,2012-01-28,776
1,2012-01-28,533
0,2012-01-29,202
1,2012-01-29,532
0,2012-01-30,235
1,2012-01-30,105
0,2012-01-31,862
1,2012-01-31,2
0,2012-02-01,18
1,2012-02-01,140
0,2012-02-02,23
1,2012-02-02,113
0,2012-02-03,333
1,2012-02-03,141
0,2012-02-04,163
1,2012-02-04,442
0,2012-02-05,779
1,2012-02-05,86
0,2012-02-06,930
1,2012-02-06,733
0,2012-02-07,460
1,2012-02-07,487
0,2012-02-08,294
1,2012-02-08,451
0,2012-02-09,540
1,2012-02-09,865
0,2012-02-10,375
1,2012-02-10,720
0,2012-02-11,553
1,2012-02-11,740
0,2012-02-12,202
1,2012-02-12,410
0,2012-02-13,510
1,2012-02-13,404
0,2012-02-14,690
1,2012-02-14,326
0,2012-02-15,219
1,2012-02-15,442
0,2012-02-16,826
1,2012-02-16,718
0,2012-02-17,928
1,2012-02-17,769
0,2012-02-18,251
1,2012-02-18,920
0,2012-02-19,628
1,2012-02-19,172
0,2012-02-20,653
1,2012-02-20,272
0,2012-02-21,255
1,2012-02-21,511
0,2012-02-22,313
1,2012-02-22,290
0,2012-02-23,224
1,2012-02-23,14
0,2012-02-24,363
1,2012-02-24,658
0,2012-02-25,750
1,2012-02-25,806
0,2012-02-26,526
1,2012-02-26,770
0,2012-02-27,416
1,2012-02-27,155
0,2012-02-28,908
1,2012-02-28,397
0,2012-02-29,0
1,2012-02-29,783
0,2012-03-01,128
1,2012-03-01,970
0,2012-03-02,900
1,2012-03-02,216
0,2012-03-03,4
1,2012-03-03,519
0,2012-03-04,599
1,2012-03-04,592
0,2012-03-05,528
1,2012-03-05,897
0,2012-03-06,588
1,2012-03-06,908
0,2012-03-07,253
1,2012-03-07,139
0,2012-03-08,731
1,2012-03-08,971
0,2012-03-09,394
1,2012-03-09,768
0,2012-03-10,885
1,2012-03-10,934
0,2012-03-11,856
1,2012-03-11,37
0,2012-03-12,959
1,2012-03-12,121
0,2012-03-13,236
1,2012-03-13,139
0,2012-03-14,770
1,2012-03-14,841
0,2012-03-15,196
1,2012-03-15,386
0,2012-03-16,973
1,2012-03-16,147
0,2012-03-17,212
1,2012-03-17,332
0,2012-03-18,926
1,2012-03-18,996
0,2012-03-19,797
1,2012-03-19,866
0,2012-03-20,272
1,2012-03-20,467
0,2012-03-21,430
1,2012-03-21,28
0,2012-03-22,347
1,2012-03-22,463
0,2012-03-23,694
1,2012-03-23,927
0,2012-03-24,317
1,2012-03-24,142
0,2012-03-25,315
1,2012-03-25,492
0,2012-03-26,71
1,2012-03-26,100
0,2012-03-27,437
1,2012-03-27,446
0,2012-03-28,869
1,2012-03-28,856
0,2012-03-29,951
1,2012-03-29,883
0,2012-03-30,22
1,2012-03-30,377
0,2012-03-31,669
1,2012-03-31,730
0,2012-04-01,627
1,2012-04-01,620
0,2012-04-02,664
1,2012-04-02,38
0,2012-04-03,91
1,2012-04-03,543
0,2012-04-04,29
1,2012-04-04,123
0,2012-04-05,832
1,2012-04-05,398
0,2012-04-06,929
1,2012-04-06,664
0,2012-04-07,573
1,2012-04-07,754
0,2012-04-08,735
1,2012-04-08,940
0,2012-04-09,168
1,2012-04-09,157
0,2012-04-10,693
1,2012-04-10,560
0,2012-04-11,305
1,2012-04-11,982
0,2012-04-12,166
1,2012-04-12,528
0,2012-04-13,268
1,2012-04-13,437
0,2012-04-14,456
1,2012-04-14,684
0,2012-04-15,437
1,2012-04-15,746
0,2012-04-16,18
1,2012-04-16,844
0,2012-04-17,776
1,2012-04-17,354
0,2012-04-18,992
1,2012-04-18,975
0,2012-04-19,112
1,2012-04-19,998
0,2012-04-20,445
1,2012-04-20,855
0,2012-04-21,4
1,2012-04-21,314
0,2012-04-22,9
1,2012-04-22,721
0,2012-04-23,219
1,2012-04-23,21
0,2012-04-24,707
1,2012-04-24,612
0,2012-04-25,822
1,2012-04-25,76
0,2012-04-26,352
1,2012-04-26,215
0,2012-04-27,574
1,2012-04-27,182
0,2012-04-28,390
1,2012-04-28,277
0,2012-04-29,474
1,2012-04-29,70
0,2012-04-30,54
1,2012-04-30,284
0,2012-05-01,499
1,2012-05-01,837
0,2012-05-02,8
1,2012-05-02,160
0,2012-05-03,494
1,2012-05-03,80
0,2012-05-04,586
1,2012-05-04,429
0,2012-05-05,354
1,2012-05-05,992
0,2012-05-06,155
1,2012-05-06,791
0,2012-05-07,634
1,2012-05-07,708
0,2012-05-08,229
1,2012-05-08,911
0,2012-05-09,433
1,2012-05-09,115
0,2012-05-10,36
1,2012-05-10,31
0,2012-05-11,467
1,2012-05-11,511
0,2012-05-12,431
1,2012-05-12,493
0,2012-05-13,212
1,2012-05-13,219
0,2012-05-14,255
1,2012-05-14,401
0,2012-05-15,289
1,2012-05-15,418
0,2012-05-16,276
1,2012-05-16,640
0,2012-05-17,358
1,2012-05-17,713
0,2012-05-18,556
1,2012-05-18,458
0,2012-05-19,26
1,2012-05-19,171
0,2012-05-20,262
1,2012-05-20,281
0,2012-05-21,477
1,2012-05-21,808
0,2012-05-22,460
1,2012-05-22,847
0,2012-05-23,465
1,2012-05-23,462
0,2012-05-24,124
1,2012-05-24,227
0,2012-05-25,202
1,2012-05-25,371
0,2012-05-26,371
1,2012-05-26,887
0,2012-05-27,240
1,2012-05-27,842
0,2012-05-28,15
1,2012-05-28,847
0,2012-05-29,822
1,2012-05-29,232
0,2012-05-30,409
1,2012-05-30,472
0,2012-05-31,300
1,2012-05-31,547
0,2012-06-01,499
1,2012-06-01,6
0,2012-06-02,260
1,2012-06-02,90
0,2012-06-03,136
1,2012-06-03,422
0,2012-06-04,20
1,2012-06-04,494
0,2012-06-05,13
1,2012-06-05,920
0,2012-06-06,986
1,2012-06-06,400
0,2012-06-07,252
1,2012-06-07,823
0,2012-06-08,125
1,2012-06-08,257
0,2012-06-09,43
1,2012-06-09,731
0,2012-06-10,144
1,2012-06-10,159
0,2012-06-11,208
1,2012-06-11,942
0,2012-06-12,867
1,2012-06-12,616
0,2012-06-13,352
1,2012-06-13,911
0,2012-06-14,316
1,2012-06-14,125
0,2012-06-15,497
1,2012-06-15,288
0,2012-06-16,109
1,2012-06-16,239
0,2012-06-17,28
1,2012-06-17,773
0,2012-06-18,69
1,2012-06-18,979
0,2012-06-19,916
1,2012-06-19,447
0,2012-06-20,443
1,2012-06-20,181
0,2012-06-21,625
1,2012-06-21,572
0,2012-06-22,519
1,2012-06-22,123
0,2012-06-23,85
1,2012-06-23,788
0,2012-06-24,491
1,2012-06-24,587
0,2012-06-25,497
1,2012-06-25,841
0,2012-06-26,304
1,2012-06-26,405
0,2012-06-27,530
1,2012-06-27,882
0,2012-06-28,808
1,2012-06-28,745
0,2012-06-29,854
1,2012-06-29,119
0,2012-06-30,779
1,2012-06-30,805
0,2012-07-01,715
1,2012-07-01,260
0,2012-07-02,818
1,2012-07-02,577
0,2012-07-03,966
1,2012-07-03,845
0,2012-07-04,755
1,2012-07-04,503
0,2012-07-05,231
1,2012-07-05,431
0,2012-07-06,47
1,2012-07-06,45
0,2012-07-07,808
1,2012-07-07,514
0,2012-07-08,675
1,2012-07-08,271
0,2012-07-09,139
1,2012-07-09,22
0,2012-07-10,763
1,2012-07-10,46
0,2012-07-11,165
1,2012-07-11,577
0,2012-07-12,643
1,2012-07-12,170
0,2012-07-13,585
1,2012-07-13,721
0,2012-07-14,553
1,2012-07-14,899
0,2012-07-15,414
1,2012-07-15,177
0,2012-07-16,245
1,2012-07-16,981
0,2012-07-17,120
1,2012-07-17,133
0,2012-07-18,322
1,2012-07-18,920
0,2012-07-19,936
1,2012-07-19,54
0,2012-07-20,894
1,2012-07-20,459
0,2012-07-21,779
1,2012-07-21,367
0,2012-07-22,763
1,2012-07-22,131
0,2012-07-23,102
1,2012-07-23,24
0,2012-07-24,968
1,2012-07-24,836
0,2012-07-25,178
1,2012-07-25,453
0,2012-07-26,610
1,2012-07-26,449
0,2012-07-27,46
1,2012-07-27,172
0,2012-07-28,955
1,2012-07-28,779
0,2012-07-29,428
1,2012-07-29,162
0,2012-07-30,617
1,2012-07-30,771
0,2012-07-31,651
1,2012-07-31,567
0,2012-08-01,146
1,2012-08-01,19
0,2012-08-02,910
1,2012-08-02,709
0,2012-08-03,416
1,2012-08-03,218
0,2012-08-04,157
1,2012-08-04,914
0,2012-08-05,859
1,2012-08-05,368
0,2012-08-06,619
1,2012-08-06,640
0,2012-08-07,802
1,2012-08-07,231
0,2012-08-08,894
0,2012-08-09,17
1,2012-08-09,675
0,2012-08-10,57
1,2012-08-10,695
0,2012-08-11,788
1,2012-08-11,622
0,2012-08-12,649
1,2012-08-12,499
0,2012-08-13,714
1,2012-08-13,753
0,2012-08-14,909
1,2012-08-14,987
0,2012-08-15,65
1,2012-08-15,845
0,2012-08-16,358
1,2012-08-16,193
0,2012-08-17,830
1,2012-08-17,629
0,2012-08-18,575
1,2012-08-18,947
0,2012-08-19,382
1,2012-08-19,170
0,2012-08-20,551
1,2012-08-20,806
0,2012-08-21,770
1,2012-08-21,507
0,2012-08-22,764
1,2012-08-22,184
0,2012-08-23,774
1,2012-08-23,128
0,2012-08-24,489
1,2012-08-24,325
0,2012-08-25,388
1,2012-08-25,859
0,2012-08-26,69
1,2012-08-26,606
0,2012-08-27,695
1,2012-08-27,688
0,2012-08-28,581
1,2012-08-28,650
0,2012-08-29,183
1,2012-08-29,175
0,2012-08-30,546
1,2012-08-30,524
0,2012-08-31,399
1,2012-08-31,870
0,2012-09-01,827
1,2012-09-01,77
0,2012-09-02,264
1,2012-09-02,536
0,2012-09-03,106
1,2012-09-03,19
0,2012-09-04,898
1,2012-09-04,468
0,2012-09-05,835
1,2012-09-05,433
0,2012-09-06,54
1,2012-09-06,351
0,2012-09-07,839
1,2012-09-07,1
0,2012-09-08,617
1,2012-09-08,45
0,2012-09-09,44
1,2012-09-09,590
0,2012-09-10,200
1,2012-09-10,25
0,2012-09-11,775
1,2012-09-11,388
0,2012-09-12,574
1,2012-09-12,137
0,2012-09-13,420
1,2012-09-13,791
0,2012-09-14,512
1,2012-09-14,198
0,2012-09-15,488
1,2012-09-15,296
0,2012-09-16,30
1,2012-09-16,660
0,2012-09-17,953
1,2012-09-17,29
0,2012-09-18,477
1,2012-09-18,24
0,2012-09-19,747
1,2012-09-19,513
0,2012-09-20,623
1,2012-09-20,443
0,2012-09-21,690
1,2012-09-21,230
0,2012-09-22,553
1,2012-09-22,252
0,2012-09-23,724
1,2012-09-23,11
0,2012-09-24,280
1,2012-09-24,181
0,2012-09-25,943
1,2012-09-25,9
0,2012-09-26,799
1,2012-09-26,11
0,2012-09-27,609
1,2012-09-27,553
0,2012-09-28,128
1,2012-09-28,628
0,2012-09-29,605
1,2012-09-29,421
0,2012-09-30,912
1,2012-09-30,677
0,2012-10-01,21
1,2012-10-01,352
0,2012-10-02,286
1,2012-10-02,122
0,2012-10-03,651
1,2012-10-03,661
0,2012-10-04,706
1,2012-10-04,151
0,2012-10-05,826
1,2012-10-05,248
0,2012-10-06,544
1,2012-10-06,485
0,2012-10-07,276
1,2012-10-07,250
0,2012-10-08,952
1,2012-10-08,861
0,2012-10-09,716
1,2012-10-09,559
0,2012-10-10,667
1,2012-10-10,945
0,2012-10-11,264
1,2012-10-11,491
0,2012-10-12,678
1,2012-10-12,870
0,2012-10-13,340
1,2012-10-13,547
0,2012-10-14,541
1,2012-10-14,395
0,2012-10-15,365
1,2012-10-15,803
0,2012-10-16,995
1,2012-10-16,816
0,2012-10-17,649
1,2012-10-17,102
0,2012-10-18,746
1,2012-10-18,847
0,2012-10-19,924
1,2012-10-19,512
0,2012-10-20,442
1,2012-10-20,997
0,2012-10-21,984
1,2012-10-21,866
0,2012-10-22,727
1,2012-10-22,994
0,2012-10-23,965
1,2012-10-23,636
0,2012-10-24,621
1,2012-10-24,167
0,2012-10-25,103
1,2012-10-25,631
0,2012-10-26,322
1,2012-10-26,774
0,2012-10-27,682
1,2012-10-27,282
0,2012-10-28,661
1,2012-10-28,762
0,2012-10-29,280
1,2012-10-29,488
0,2012-10-30,135
1,2012-10-30,845
0,2012-10-31,680
1,2012-10-31,240
0,2012-11-01,349
1,2012-11-01,527
0,2012-11-02,518
1,2012-11-02,856
0,2012-11-03,547
1,2012-11-03,292
0,2012-11-04,85
1,2012-11-04,759
0,2012-11-05,206
1,2012-11-05,373
0,2012-11-06,26
1,2012-11-06,675
0,2012-11-07,776
1,2012-11-07,154
0,2012-11-08,253
1,2012-11-08,302
0,2012-11-09,476
1,2012-11-09,811
0,2012-11-10,299
1,2012-11-10,802
0,2012-11-11,84
1,2012-11-11,229
0,2012-11-12,615
1,2012-11-12,663
0,2012-11-13,402
1,2012-11-13,587
0,2012-11-14,271
1,2012-11-14,163
0,2012-11-15,144
1,2012-11-15,325
0,2012-11-16,301
1,2012-11-16,825
0,2012-11-17,294
1,2012-11-17,535
0,2012-11-18,278
1,2012-11-18,351
0,2012-11-19,163
1,2012-11-19,120
0,2012-11-20,715
1,2012-11-20,137
0,2012-11-21,125
1,2012-11-21,414
0,2012-11-22,239
1,2012-11-22,917
0,2012-11-23,282
1,2012-11-23,601
0,2012-11-24,242
1,2012-11-24,448
0,2012-11-25,182
1,2012-11-25,951
0,2012-11-26,220
1,2012-11-26,785
0,2012-11-27,501
1,2012-11-27,652
0,2012-11-28,453
1,2012-11-28,20
0,2012-11-29,225
1,2012-11-29,108
0,2012-11-30,281
1,2012-11-30,938
0,2012-12-01,645
1,2012-12-01,361
0,2012-12-02,13
1,2012-12-02,667
0,2012-12-03,865
1,2012-12-03,284
0,2012-12-04,0
1,2012-12-04,556
0,2012-12-05,790
1,2012-12-05,272
0,2012-12-06,222
1,2012-12-06,118
0,2012-12-07,821
1,2012-12-07,303
0,2012-12-08,291
1,2012-12-08,830
0,2012-12-09,896
1,2012-12-09,121
0,2012-12-10,961
1,2012-12-10,550
0,2012-12-11,22
1,2012-12-11,169
0,2012-12-12,679
1,2012-12-12,257
0,2012-12-13,753
1,2012-12-13,825
0,2012-12-14,806
1,2012-12-14,89
0,2012-12-15,304
1,2012-12-15,685
0,2012-12-16,340
1,2012-12-16,887
0,2012-12-17,219
1,2012-12-17,178
0,2012-12-18,211
1,2012-12-18,448
0,2012-12-19,600
1,2012-12-19,286
0,2012-12-20,384
1,2012-12-20,923
0,2012-12-21,73
1,2012-12-21,408
0,2012-12-22,125
1,2012-12-22,294
0,2012-12-23,63
1,2012-12-23,65
0,2012-12-24,301
1,2012-12-24,821
0,2012-12-25,384
1,2012-12-25,59
0,2012-12-26,936
1,2012-12-26,112
0,2012-12-27,343
1,2012-12-27,920
0,2012-12-28,773
1,2012-12-28,365
0,2012-12-29,726
1,2012-12-29,757
0,2012-12-30,763
1,2012-12-30,624
0,2012-12-31,311
1,2012-12-31,521
0,2011-01-01,491
1,2011-01-01,915
0,2011-01-02,20
1,2011-01-02,562
0,2011-01-03,529
1,2011-01-03,588
0,2011-01-04,720
1,2011-01-04,208
0,2011-01-05,78
1,2011-01-05,606
0,2011-01-06,800
1,2011-01-06,206
0,2011-01-07,796
1,2011-01-07,623
0,2011-01-08,188
1,2011-01-08,26
0,2011-01-09,327
1,2011-01-09,715
0,2011-01-10,957
1,2011-01-10,518
0,2011-01-11,592
1,2011-01-11,472
0,2011-01-12,555
1,2011-01-12,144
0,2011-01-13,749
1,2011-01-13,494
0,2011-01-14,650
1,2011-01-14,789
0,2011-01-15,132
1,2011-01-15,197
0,2011-01-16,978
1,2011-01-16,953
0,2011-01-17,490
1,2011-01-17,90
0,2011-01-18,114
1,2011-01-18,149
0,2011-01-19,723
1,2011-01-19,81
0,2011-01-20,165
1,2011-01-20,975
0,2011-01-21,894
1,2011-01-21,560
0,2011-01-22,1
1,2011-01-22,11
0,2011-01-23,247
1,2011-01-23,658
0,2011-01-24,779
1,2011-01-24,697
0,2011-01-25,295
1,2011-01-25,460
0,2011-01-26,66
1,2011-01-26,298
0,2011-01-27,710
1,2011-01-27,936
0,2011-01-28,790
1,2011-01-28,460
0,2011-01-29,293
1,2011-01-29,539
0,2011-01-30,573
1,2011-01-30,689
0,2011-01-31,547
1,2011-01-31,939
0,2011-02-01,158
1,2011-02-01,945
0,2011-02-02,642
1,2011-02-02,797
0,2011-02-03,467
1,2011-02-03,319
1,2011-02-04,27
0,2011-02-04,915
0,2011-02-05,239
1,2011-02-05,973
0,2011-02-06,954
1,2011-02-06,939
0,2011-02-07,66
1,2011-02-07,79
0,2011-02-08,599
1,2011-02-08,562
1,2011-02-09,989
0,2011-02-09,498
0,2011-02-10,81
1,2011-02-10,631
0,2011-02-11,80
1,2011-02-11,987
0,2011-02-12,932
1,2011-02-12,461
0,2011-02-13,11
1,2011-02-13,599
0,2011-02-14,723
1,2011-02-14,821
0,2011-02-15,356
1,2011-02-15,868
0,2011-02-16,202
1,2011-02-16,806
0,2011-02-17,578
1,2011-02-17,123
0,2011-02-18,876
1,2011-02-18,366
0,2011-02-19,158
1,2011-02-19,988
0,2011-02-20,802
1,2011-02-20,885
0,2011-02-21,386
1,2011-02-21,421
0,2011-02-22,654
1,2011-02-22,371
0,2011-02-23,215
1,2011-02-23,538
0,2011-02-24,761
1,2011-02-24,318
0,2011-02-25,712
1,2011-02-25,710
0,2011-02-26,858
1,2011-02-26,317
0,2011-02-27,340
1,2011-02-27,132
0,2011-02-28,14
1,2011-02-28,191
0,2011-03-01,615
1,2011-03-01,993
0,2011-03-02,271
1,2011-03-02,60
0,2011-03-03,883
1,2011-03-03,626
0,2011-03-04,301
1,2011-03-04,720
0,2011-03-05,115
1,2011-03-05,980
0,2011-03-06,708
1,2011-03-06,998
0,2011-03-07,942
1,2011-03-07,804
0,2011-03-08,819
1,2011-03-08,52
0,2011-03-09,288
1,2011-03-09,474
0,2011-03-10,71
1,2011-03-10,710
0,2011-03-11,350
1,2011-03-11,558
0,2011-03-12,343
1,2011-03-12,658
0,2011-03-13,220
1,2011-03-13,7
0,2011-03-14,454
1,2011-03-14,345
0,2011-03-15,168
1,2011-03-15,880
0,2011-03-16,692
1,2011-03-16,571
0,2011-03-17,706
1,2011-03-17,808
0,2011-03-18,338
1,2011-03-18,547
0,2011-03-19,274
1,2011-03-19,376
0,2011-03-20,455
1,2011-03-20,17
0,2011-03-21,620
1,2011-03-21,435
0,2011-03-22,476
1,2011-03-22,799
0,2011-03-23,802
1,2011-03-23,718
0,2011-03-24,725
1,2011-03-24,727
0,2011-03-25,478
1,2011-03-25,238
0,2011-03-26,72
1,2011-03-26,243
0,2011-03-27,30
1,2011-03-27,234
0,2011-03-28,991
1,2011-03-28,62
0,2011-03-29,373
1,2011-03-29,939
0,2011-03-30,733
1,2011-03-30,781
0,2011-03-31,932
1,2011-03-31,300
0,2011-04-01,723
1,2011-04-01,553
0,2011-04-02,987
1,2011-04-02,601
0,2011-04-03,370
1,2011-04-03,706
0,2011-04-04,920
1,2011-04-04,926
0,2011-04-05,506
1,2011-04-05,416
0,2011-04-06,774
1,2011-04-06,755
0,2011-04-07,995
1,2011-04-07,400
0,2011-04-08,574
1,2011-04-08,237
0,2011-04-09,661
1,2011-04-09,379
0,2011-04-10,111
1,2011-04-10,594
0,2011-04-11,345
1,2011-04-11,520
0,2011-04-12,534
1,2011-04-12,113
0,2011-04-13,314
1,2011-04-13,533
0,2011-04-14,905
1,2011-04-14,913
0,2011-04-15,91
1,2011-04-15,319
0,2011-04-16,675
1,2011-04-16,445
0,2011-04-17,597
1,2011-04-17,814
0,2011-04-18,260
1,2011-04-18,418
0,2011-04-19,459
1,2011-04-19,370
0,2011-04-20,356
1,2011-04-20,714
0,2011-04-21,276
1,2011-04-21,848
0,2011-04-22,893
1,2011-04-22,845
0,2011-04-23,152
1,2011-04-23,803
0,2011-04-24,535
1,2011-04-24,808
0,2011-04-25,758
1,2011-04-25,137
0,2011-04-26,388
1,2011-04-26,951
0,2011-04-27,569
1,2011-04-27,334
0,2011-04-28,84
1,2011-04-28,172
0,2011-04-29,586
1,2011-04-29,730
0,2011-04-30,673
1,2011-04-30,164
0,2011-05-01,687
1,2011-05-01,254
0,2011-05-02,123
1,2011-05-02,516
0,2011-05-03,168
1,2011-05-03,144
0,2011-05-04,435
1,2011-05-04,493
0,2011-05-05,19
1,2011-05-05,963
0,2011-05-06,273
1,2011-05-06,978
0,2011-05-07,537
1,2011-05-07,530
0,2011-05-08,736
1,2011-05-08,96
0,2011-05-09,309
1,2011-05-09,431
0,2011-05-10,802
1,2011-05-10,488
0,2011-05-11,631
1,2011-05-11,99
0,2011-05-12,242
1,2011-05-12,217
0,2011-05-13,689
1,2011-05-13,348
0,2011-05-14,275
1,2011-05-14,863
0,2011-05-15,58
1,2011-05-15,420
0,2011-05-16,593
1,2011-05-16,828
0,2011-05-17,799
1,2011-05-17,653
0,2011-05-18,950
1,2011-05-18,366
0,2011-05-19,467
1,2011-05-19,516
0,2011-05-20,291
1,2011-05-20,929
0,2011-05-21,748
1,2011-05-21,12
0,2011-05-22,612
1,2011-05-22,587
0,2011-05-23,336
1,2011-05-23,933
0,2011-05-24,815
1,2011-05-24,440
0,2011-05-25,312
1,2011-05-25,210
0,2011-05-26,564
1,2011-05-26,549
0,2011-05-27,233
1,2011-05-27,361
0,2011-05-28,370
1,2011-05-28,269
0,2011-05-29,586
1,2011-05-29,202
0,2011-05-30,900
1,2011-05-30,416
0,2011-05-31,119
1,2011-05-31,60
0,2011-06-01,308
1,2011-06-01,572
0,2011-06-02,723
1,2011-06-02,430
0,2011-06-03,657
1,2011-06-03,214
0,2011-06-04,735
1,2011-06-04,103
0,2011-06-05,41
1,2011-06-05,918
0,2011-06-06,402
1,2011-06-06,630
0,2011-06-07,807
1,2011-06-07,24
0,2011-06-08,608
1,2011-06-08,527
0,2011-06-09,145
1,2011-06-09,753
0,2011-06-10,987
1,2011-06-10,454
0,2011-06-11,162
1,2011-06-11,461
0,2011-06-12,581
1,2011-06-12,467
0,2011-06-13,775
1,2011-06-13,894
0,2011-06-14,644
1,2011-06-14,718
0,2011-06-15,651
1,2011-06-15,99
0,2011-06-16,229
1,2011-06-16,350
0,2011-06-17,962
1,2011-06-17,135
0,2011-06-18,80
1,2011-06-18,703
0,2011-06-19,340
1,2011-06-19,650
0,2011-06-20,386
1,2011-06-20,161
0,2011-06-21,908
1,2011-06-21,20
0,2011-06-22,998
1,2011-06-22,32
0,2011-06-23,563
1,2011-06-23,4
0,2011-06-24,359
1,2011-06-24,271
0,2011-06-25,673
1,2011-06-25,813
0,2011-06-26,373
1,2011-06-26,859
0,2011-06-27,374
1,2011-06-27,473
0,2011-06-28,790
1,2011-06-28,659
0,2011-06-29,398
1,2011-06-29,432
0,2011-06-30,228
1,2011-06-30,618
0,2011-07-01,361
1,2011-07-01,735
0,2011-07-02,679
1,2011-07-02,727
0,2011-07-03,314
1,2011-07-03,289
0,2011-07-04,477
1,2011-07-04,381
0,2011-07-05,502
1,2011-07-05,204
0,2011-07-06,676
1,2011-07-06,935
0,2011-07-07,450
1,2011-07-07,571
0,2011-07-08,501
1,2011-07-08,361
0,2011-07-09,75
1,2011-07-09,593
0,2011-07-10,761
1,2011-07-10,941
0,2011-07-11,283
1,2011-07-11,386
0,2011-07-12,654
1,2011-07-12,739
0,2011-07-13,501
1,2011-07-13,436
0,2011-07-14,530
1,2011-07-14,904
0,2011-07-15,445
1,2011-07-15,842
0,2011-07-16,989
1,2011-07-16,301
0,2011-07-17,396
1,2011-07-17,573
0,2011-07-18,726
1,2011-07-18,116
0,2011-07-19,985
1,2011-07-19,806
0,2011-07-20,494
1,2011-07-20,326
0,2011-07-21,433
1,2011-07-21,998
0,2011-07-22,372
1,2011-07-22,585
0,2011-07-23,260
1,2011-07-23,498
0,2011-07-24,892
1,2011-07-24,601
0,2011-07-25,917
1,2011-07-25,131
0,2011-07-26,569
1,2011-07-26,108
0,2011-07-27,237
1,2011-07-27,499
0,2011-07-28,779
1,2011-07-28,800
0,2011-07-29,735
1,2011-07-29,614
0,2011-07-30,350
1,2011-07-30,68
0,2011-07-31,7
1,2011-07-31,461
0,2011-08-01,705
1,2011-08-01,618
0,2011-08-02,805
1,2011-08-02,615
0,2011-08-03,297
1,2011-08-03,310
0,2011-08-04,192
1,2011-08-04,137
0,2011-08-05,260
1,2011-08-05,564
0,2011-08-06,958
1,2011-08-06,28
0,2011-08-07,230
1,2011-08-07,407
0,2011-08-08,744
1,2011-08-08,224
0,2011-08-09,721
1,2011-08-09,735
0,2011-08-10,255
1,2011-08-10,844
0,2011-08-11,271
1,2011-08-11,677
0,2011-08-12,643
1,2011-08-12,757
0,2011-08-13,937
1,2011-08-13,353
0,2011-08-14,649
1,2011-08-14,440
0,2011-08-15,655
1,2011-08-15,784
0,2011-08-16,561
1,2011-08-16,264
0,2011-08-17,958
1,2011-08-17,713
0,2011-08-18,992
1,2011-08-18,934
0,2011-08-19,438
1,2011-08-19,391
0,2011-08-20,483
1,2011-08-20,726
0,2011-08-21,828
1,2011-08-21,934
0,2011-08-22,645
1,2011-08-22,396
0,2011-08-23,283
1,2011-08-23,132
0,2011-08-24,304
1,2011-08-24,949
0,2011-08-25,957
1,2011-08-25,621
0,2011-08-26,261
1,2011-08-26,900
0,2011-08-27,854
1,2011-08-27,168
0,2011-08-28,415
1,2011-08-28,974
0,2011-08-29,47
1,2011-08-29,948
0,2011-08-30,701
1,2011-08-30,202
0,2011-08-31,223
1,2011-08-31,639
0,2011-09-01,786
1,2011-09-01,964
0,2011-09-02,246
1,2011-09-02,725
0,2011-09-03,71
1,2011-09-03,909
0,2011-09-04,438
1,2011-09-04,905
0,2011-09-05,499
1,2011-09-05,98
0,2011-09-06,102
1,2011-09-06,607
0,2011-09-07,119
1,2011-09-07,378
0,2011-09-08,979
1,2011-09-08,567
0,2011-09-09,552
1,2011-09-09,480
0,2011-09-10,885
1,2011-09-10,129
0,2011-09-11,65
1,2011-09-11,664
0,2011-09-12,677
1,2011-09-12,689
0,2011-09-13,898
1,2011-09-13,706
