Draw,Date,Pick3,Date_Delta
1,2015-10-12,942,1745.0
0,2015-10-13,492,1746.0
1,2015-10-13,900,1746.0
0,2015-10-14,423,1747.0
1,2015-10-14,800,1747.0
0,2015-10-15,497,1748.0
1,2015-10-15,997,1748.0
0,2015-10-16,674,1749.0
1,2015-10-16,386,1749.0
0,2015-10-17,641,1750.0
1,2015-10-17,279,1750.0
0,2015-10-18,752,1751.0
1,2015-10-18,521,1751.0
0,2015-10-19,158,1752.0
1,2015-10-19,536,1752.0
0,2015-10-20,810,1753.0
1,2015-10-20,80,1753.0
0,2015-10-21,92,1754.0
1,2015-10-21,953,1754.0
0,2015-10-22,499,1755.0
1,2015-10-22,24,1755.0
0,2015-10-23,178,1756.0
1,2015-10-23,106,1756.0
0,2015-10-24,110,1757.0
1,2015-10-24,788,1757.0
0,2015-10-25,219,1758.0
1,2015-10-25,146,1758.0
0,2015-10-26,710,1759.0
1,2015-10-26,248,1759.0
0,2015-10-27,718,1760.0
1,2015-10-27,548,1760.0
0,2015-10-28,397,1761.0
1,2015-10-28,838,1761.0
0,2015-10-29,875,1762.0
1,2015-10-29,715,1762.0
0,2015-10-30,702,1763.0
1,2015-10-30,486,1763.0
0,2015-10-31,442,1764.0
1,2015-10-31,180,1764.0
0,2015-11-01,548,1765.0
1,2015-11-01,391,1765.0
0,2015-11-02,709,1766.0
1,2015-11-02,159,1766.0
0,2015-11-03,263,1767.0
1,2015-11-03,898,1767.0
0,2015-11-04,182,1768.0
1,2015-11-04,808,1768.0
0,2015-11-05,369,1769.0
1,2015-11-05,201,1769.0
0,2015-11-06,524,1770.0
1,2015-11-06,14,1770.0
0,2015-11-07,16,1771.0
1,2015-11-07,251,1771.0
0,2015-11-08,469,1772.0
1,2015-11-08,237,1772.0
0,2015-11-09,168,1773.0
1,2015-11-09,512,1773.0
0,2015-11-10,92,1774.0
1,2015-11-10,916,1774.0
0,2015-11-11,22,1775.0
1,2015-11-11,235,1775.0
0,2015-11-12,485,1776.0
1,2015-11-12,640,1776.0
0,2015-11-13,595,1777.0
1,2015-11-13,103,1777.0
0,2015-11-14,251,1778.0
1,2015-11-14,738,1778.0
0,2015-11-15,328,1779.0
1,2015-11-15,111,1779.0
0,2015-11-16,594,1780.0
1,2015-11-16,572,1780.0
0,2015-11-17,206,1781.0
1,2015-11-17,938,1781.0
0,2015-11-18,380,1782.0
1,2015-11-18,978,1782.0
0,2015-11-19,427,1783.0
1,2015-11-19,546,1783.0
0,2015-11-20,268,1784.0
1,2015-11-20,723,1784.0
0,2015-11-21,117,1785.0
1,2015-11-21,546,1785.0
0,2015-11-22,778,1786.0
1,2015-11-22,919,1786.0
0,2015-11-23,854,1787.0
1,2015-11-23,197,1787.0
0,2015-11-24,755,1788.0
1,2015-11-24,863,1788.0
0,2015-11-25,110,1789.0
1,2015-11-25,706,1789.0
0,2015-11-26,204,1790.0
1,2015-11-26,513,1790.0
0,2015-11-27,354,1791.0
1,2015-11-27,48,1791.0
0,2015-11-28,975,1792.0
1,2015-11-28,602,1792.0
0,2015-11-29,909,1793.0
1,2015-11-29,853,1793.0
0,2015-11-30,487,1794.0
1,2015-11-30,327,1794.0
0,2015-12-01,445,1795.0
1,2015-12-01,969,1795.0
0,2015-12-02,925,1796.0
1,2015-12-02,567,1796.0
0,2015-12-03,103,1797.0
1,2015-12-03,582,1797.0
0,2015-12-04,292,1798.0
1,2015-12-04,280,1798.0
0,2015-12-05,705,1799.0
1,2015-12-05,381,1799.0
0,2015-12-06,163,1800.0
1,2015-12-06,786,1800.0
0,2015-12-07,568,1801.0
1,2015-12-07,194,1801.0
0,2015-12-08,354,1802.0
1,2015-12-08,483,1802.0
0,2015-12-09,207,1803.0
1,2015-12-09,151,1803.0
0,2015-12-10,256,1804.0
1,2015-12-10,208,1804.0
0,2015-12-11,33,1805.0
1,2015-12-11,550,1805.0
0,2015-12-12,587,1806.0
1,2015-12-12,756,1806.0
0,2015-12-13,141,1807.0
1,2015-12-13,224,1807.0
0,2015-12-14,174,1808.0
1,2015-12-14,40,1808.0
0,2015-12-15,815,1809.0
1,2015-12-15,426,1809.0
0,2015-12-16,502,1810.0
1,2015-12-16,311,1810.0
0,2015-12-17,827,1811.0
1,2015-12-17,776,1811.0
0,2015-12-18,494,1812.0
1,2015-12-18,627,1812.0
0,2015-12-19,809,1813.0
1,2015-12-19,808,1813.0
0,2015-12-20,195,1814.0
1,2015-12-20,475,1814.0
0,2015-12-21,334,1815.0
1,2015-12-21,189,1815.0
0,2015-12-22,445,1816.0
1,2015-12-22,253,1816.0
0,2015-12-23,718,1817.0
1,2015-12-23,393,1817.0
0,2015-12-24,62,1818.0
1,2015-12-24,569,1818.0
0,2015-12-25,567,1819.0
1,2015-12-25,482,1819.0
0,2015-12-26,792,1820.0
1,2015-12-26,673,1820.0
0,2015-12-27,65,1821.0
1,2015-12-27,937,1821.0
0,2015-12-28,619,1822.0
1,2015-12-28,774,1822.0
0,2015-12-29,394,1823.0
1,2015-12-29,619,1823.0
0,2015-12-30,939,1824.0
1,2015-12-30,26,1824.0
0,2015-12-31,305,1825.0
1,2015-12-31,269,1825.0
0,2014-01-01,980,1096.0
1,2014-01-01,468,1096.0
0,2014-01-02,355,1097.0
1,2014-01-02,834,1097.0
0,2014-01-03,429,1098.0
1,2014-01-03,272,1098.0
0,2014-01-04,112,1099.0
1,2014-01-04,745,1099.0
0,2014-01-05,244,1100.0
1,2014-01-05,373,1100.0
0,2014-01-06,720,1101.0
1,2014-01-06,590,1101.0
0,2014-01-07,92,1102.0
1,2014-01-07,973,1102.0
0,2014-01-08,977,1103.0
1,2014-01-08,186,1103.0
0,2014-01-09,198,1104.0
1,2014-01-09,258,1104.0
0,2014-01-10,122,1105.0
1,2014-01-10,61,1105.0
0,2014-01-11,19,1106.0
1,2014-01-11,872,1106.0
0,2014-01-12,430,1107.0
1,2014-01-12,301,1107.0
0,2014-01-13,568,1108.0
1,2014-01-13,853,1108.0
0,2014-01-14,541,1109.0
1,2014-01-14,604,1109.0
0,2014-01-15,722,1110.0
1,2014-01-15,464,1110.0
0,2014-01-16,202,1111.0
1,2014-01-16,421,1111.0
0,2014-01-17,714,1112.0
1,2014-01-17,503,1112.0
0,2014-01-18,232,1113.0
1,2014-01-18,878,1113.0
0,2014-01-19,965,1114.0
1,2014-01-19,366,1114.0
0,2014-01-20,904,1115.0
0,2014-01-21,215,1116.0
1,2014-01-21,253,1116.0
0,2014-01-22,331,1117.0
1,2014-01-22,390,1117.0
0,2014-01-23,670,1118.0
1,2014-01-23,925,1118.0
0,2014-01-24,846,1119.0
1,2014-01-24,359,1119.0
0,2014-01-25,889,1120.0
1,2014-01-25,326,1120.0
0,2014-01-26,918,1121.0
1,2014-01-26,431,1121.0
0,2014-01-27,464,1122.0
1,2014-01-27,714,1122.0
0,2014-01-28,521,1123.0
1,2014-01-28,247,1123.0
0,2014-01-29,165,1124.0
1,2014-01-29,154,1124.0
0,2014-01-30,525,1125.0
1,2014-01-30,342,1125.0
0,2014-01-31,468,1126.0
1,2014-01-31,304,1126.0
0,2014-02-01,703,1127.0
1,2014-02-01,372,1127.0
0,2014-02-02,564,1128.0
1,2014-02-02,142,1128.0
0,2014-02-03,862,1129.0
1,2014-02-03,225,1129.0
1,2014-02-04,599,1130.0
0,2014-02-04,704,1130.0
0,2014-02-05,124,1131.0
1,2014-02-05,641,1131.0
0,2014-02-06,521,1132.0
1,2014-02-06,840,1132.0
1,2014-02-07,958,1133.0
0,2014-02-07,432,1133.0
0,2014-02-08,344,1134.0
1,2014-02-08,323,1134.0
0,2014-02-09,767,1135.0
1,2014-02-09,223,1135.0
1,2014-02-10,654,1136.0
0,2014-02-10,744,1136.0
0,2014-02-11,396,1137.0
1,2014-02-11,656,1137.0
0,2014-02-12,568,1138.0
1,2014-02-12,159,1138.0
0,2014-02-13,626,1139.0
1,2014-02-13,101,1139.0
1,2014-02-14,583,1140.0
0,2014-02-14,708,1140.0
0,2014-02-15,343,1141.0
1,2014-02-15,585,1141.0
0,2014-02-16,20,1142.0
1,2014-02-16,124,1142.0
1,2014-02-17,344,1143.0
0,2014-02-17,72,1143.0
0,2014-02-18,849,1144.0
1,2014-02-18,496,1144.0
0,2014-02-19,170,1145.0
1,2014-02-19,828,1145.0
1,2014-02-20,315,1146.0
0,2014-02-20,7,1146.0
0,2014-02-21,917,1147.0
1,2014-02-21,809,1147.0
0,2014-02-22,975,1148.0
1,2014-02-22,714,1148.0
0,2014-02-23,545,1149.0
1,2014-02-23,0,1149.0
1,2014-02-24,621,1150.0
0,2014-02-24,557,1150.0
0,2014-02-25,739,1151.0
1,2014-02-25,656,1151.0
0,2014-02-26,473,1152.0
1,2014-02-26,910,1152.0
1,2014-02-27,86,1153.0
0,2014-02-27,425,1153.0
0,2014-02-28,653,1154.0
1,2014-02-28,337,1154.0
0,2014-03-01,309,1155.0
1,2014-03-01,787,1155.0
1,2014-03-02,68,1156.0
0,2014-03-02,451,1156.0
0,2014-03-03,672,1157.0
1,2014-03-03,542,1157.0
0,2014-03-04,766,1158.0
1,2014-03-04,853,1158.0
1,2014-03-05,42,1159.0
0,2014-03-05,7,1159.0
1,2014-03-06,982,1160.0
0,2014-03-06,214,1160.0
0,2014-03-07,507,1161.0
1,2014-03-07,749,1161.0
0,2014-03-08,636,1162.0
1,2014-03-08,846,1162.0
1,2014-03-09,407,1163.0
0,2014-03-09,774,1163.0
0,2014-03-10,983,1164.0
1,2014-03-10,668,1164.0
0,2014-03-11,749,1165.0
1,2014-03-11,756,1165.0
1,2014-03-12,192,1166.0
0,2014-03-12,732,1166.0
0,2014-03-13,486,1167.0
1,2014-03-13,640,1167.0
0,2014-03-14,677,1168.0
1,2014-03-14,536,1168.0
1,2014-03-15,907,1169.0
0,2014-03-15,666,1169.0
1,2014-03-16,896,1170.0
0,2014-03-16,683,1170.0
0,2014-03-17,228,1171.0
1,2014-03-17,708,1171.0
0,2014-03-18,705,1172.0
1,2014-03-18,903,1172.0
1,2014-03-19,385,1173.0
0,2014-03-19,579,1173.0
0,2014-03-20,13,1174.0
1,2014-03-20,570,1174.0
0,2014-03-21,525,1175.0
1,2014-03-21,274,1175.0
1,2014-03-22,407,1176.0
0,2014-03-22,674,1176.0
0,2014-03-23,335,1177.0
1,2014-03-23,52,1177.0
0,2014-03-24,96,1178.0
1,2014-03-24,769,1178.0
1,2014-03-25,563,1179.0
0,2014-03-25,896,1179.0
1,2014-03-26,875,1180.0
0,2014-03-26,445,1180.0
0,2014-03-27,330,1181.0
1,2014-03-27,493,1181.0
0,2014-03-28,722,1182.0
1,2014-03-28,763,1182.0
1,2014-03-29,539,1183.0
0,2014-03-29,739,1183.0
0,2014-03-30,877,1184.0
1,2014-03-30,976,1184.0
0,2014-03-31,911,1185.0
1,2014-03-31,331,1185.0
1,2014-04-01,10,1186.0
0,2014-04-01,842,1186.0
0,2014-04-02,856,1187.0
1,2014-04-02,293,1187.0
0,2014-04-03,17,1188.0
1,2014-04-03,405,1188.0
1,2014-04-04,260,1189.0
0,2014-04-04,250,1189.0
1,2014-04-05,334,1190.0
0,2014-04-05,40,1190.0
0,2014-04-06,175,1191.0
1,2014-04-06,185,1191.0
0,2014-04-07,802,1192.0
1,2014-04-07,534,1192.0
1,2014-04-08,694,1193.0
0,2014-04-08,619,1193.0
0,2014-04-09,708,1194.0
1,2014-04-09,52,1194.0
0,2014-04-10,552,1195.0
1,2014-04-10,659,1195.0
1,2014-04-11,666,1196.0
0,2014-04-11,924,1196.0
0,2014-04-12,124,1197.0
1,2014-04-12,619,1197.0
0,2014-04-13,930,1198.0
1,2014-04-13,709,1198.0
1,2014-04-14,343,1199.0
0,2014-04-14,899,1199.0
0,2014-04-15,362,1200.0
1,2014-04-15,368,1200.0
0,2014-04-16,224,1201.0
1,2014-04-16,217,1201.0
0,2014-04-17,65,1202.0
1,2014-04-17,143,1202.0
1,2014-04-18,951,1203.0
0,2014-04-18,954,1203.0
0,2014-04-19,859,1204.0
1,2014-04-19,488,1204.0
0,2014-04-20,975,1205.0
1,2014-04-20,684,1205.0
1,2014-04-21,887,1206.0
0,2014-04-21,305,1206.0
0,2014-04-22,945,1207.0
1,2014-04-22,97,1207.0
0,2014-04-23,373,1208.0
1,2014-04-23,363,1208.0
1,2014-04-24,429,1209.0
0,2014-04-24,88,1209.0
0,2014-04-25,329,1210.0
1,2014-04-25,115,1210.0
0,2014-04-26,66,1211.0
1,2014-04-26,277,1211.0
0,2014-04-27,576,1212.0
1,2014-04-27,88,1212.0
1,2014-04-28,867,1213.0
0,2014-04-28,417,1213.0
0,2014-04-29,711,1214.0
1,2014-04-29,705,1214.0
0,2014-04-30,226,1215.0
1,2014-04-30,930,1215.0
1,2014-05-01,501,1216.0
0,2014-05-01,149,1216.0
0,2014-05-02,520,1217.0
1,2014-05-02,881,1217.0
0,2014-05-03,467,1218.0
1,2014-05-03,141,1218.0
1,2014-05-04,459,1219.0
0,2014-05-04,961,1219.0
0,2014-05-05,710,1220.0
1,2014-05-05,931,1220.0
0,2014-05-06,319,1221.0
1,2014-05-06,299,1221.0
0,2014-05-07,415,1222.0
1,2014-05-07,682,1222.0
1,2014-05-08,672,1223.0
0,2014-05-08,598,1223.0
0,2014-05-09,463,1224.0
1,2014-05-09,22,1224.0
0,2014-05-10,657,1225.0
1,2014-05-10,523,1225.0
1,2014-05-11,913,1226.0
0,2014-05-11,121,1226.0
0,2014-05-12,36,1227.0
1,2014-05-12,8,1227.0
0,2014-05-13,537,1228.0
1,2014-05-13,47,1228.0
1,2014-05-14,220,1229.0
0,2014-05-14,606,1229.0
0,2014-05-15,727,1230.0
1,2014-05-15,476,1230.0
0,2014-05-16,336,1231.0
1,2014-05-16,943,1231.0
0,2014-05-17,112,1232.0
1,2014-05-17,550,1232.0
1,2014-05-18,837,1233.0
0,2014-05-18,197,1233.0
0,2014-05-19,739,1234.0
1,2014-05-19,678,1234.0
0,2014-05-20,366,1235.0
1,2014-05-20,292,1235.0
1,2014-05-21,26,1236.0
0,2014-05-21,655,1236.0
0,2014-05-22,383,1237.0
1,2014-05-22,474,1237.0
0,2014-05-23,780,1238.0
1,2014-05-23,269,1238.0
1,2014-05-24,215,1239.0
0,2014-05-24,100,1239.0
0,2014-05-25,515,1240.0
1,2014-05-25,397,1240.0
0,2014-05-26,435,1241.0
1,2014-05-26,769,1241.0
1,2014-05-27,863,1242.0
0,2014-05-27,666,1242.0
1,2014-05-28,39,1243.0
0,2014-05-28,360,1243.0
0,2014-05-29,318,1244.0
1,2014-05-29,245,1244.0
0,2014-05-30,583,1245.0
1,2014-05-30,306,1245.0
1,2014-05-31,238,1246.0
0,2014-05-31,284,1246.0
0,2014-06-01,994,1247.0
1,2014-06-01,245,1247.0
0,2014-06-02,514,1248.0
1,2014-06-02,184,1248.0
1,2014-06-03,292,1249.0
0,2014-06-03,771,1249.0
0,2014-06-04,710,1250.0
1,2014-06-04,802,1250.0
0,2014-06-05,673,1251.0
1,2014-06-05,806,1251.0
1,2014-06-06,455,1252.0
0,2014-06-06,890,1252.0
1,2014-06-07,686,1253.0
0,2014-06-07,330,1253.0
0,2014-06-08,92,1254.0
1,2014-06-08,105,1254.0
0,2014-06-09,161,1255.0
1,2014-06-09,986,1255.0
1,2014-06-10,525,1256.0
0,2014-06-10,579,1256.0
0,2014-06-11,821,1257.0
1,2014-06-11,492,1257.0
0,2014-06-12,552,1258.0
1,2014-06-12,466,1258.0
1,2014-06-13,963,1259.0
0,2014-06-13,234,1259.0
0,2014-06-14,561,1260.0
1,2014-06-14,399,1260.0
0,2014-06-15,478,1261.0
1,2014-06-15,265,1261.0
1,2014-06-16,912,1262.0
0,2014-06-16,445,1262.0
1,2014-06-17,832,1263.0
0,2014-06-17,389,1263.0
0,2014-06-18,132,1264.0
1,2014-06-18,45,1264.0
0,2014-06-19,909,1265.0
1,2014-06-19,441,1265.0
1,2014-06-20,715,1266.0
0,2014-06-20,780,1266.0
0,2014-06-21,727,1267.0
1,2014-06-21,19,1267.0
0,2014-06-22,881,1268.0
1,2014-06-22,234,1268.0
1,2014-06-23,719,1269.0
0,2014-06-23,431,1269.0
0,2014-06-24,62,1270.0
1,2014-06-24,348,1270.0
0,2014-06-25,919,1271.0
1,2014-06-25,910,1271.0
1,2014-06-26,52,1272.0
0,2014-06-26,953,1272.0
0,2014-06-27,708,1273.0
1,2014-06-27,464,1273.0
0,2014-06-28,501,1274.0
1,2014-06-28,561,1274.0
0,2014-06-29,288,1275.0
1,2014-06-29,537,1275.0
1,2014-06-30,29,1276.0
0,2014-06-30,998,1276.0
0,2014-07-01,189,1277.0
1,2014-07-01,130,1277.0
0,2014-07-02,505,1278.0
1,2014-07-02,285,1278.0
1,2014-07-03,342,1279.0
0,2014-07-03,945,1279.0
0,2014-07-04,377,1280.0
1,2014-07-04,771,1280.0
0,2014-07-05,921,1281.0
1,2014-07-05,482,1281.0
1,2014-07-06,891,1282.0
0,2014-07-06,374,1282.0
0,2014-07-07,499,1283.0
1,2014-07-07,466,1283.0
0,2014-07-08,499,1284.0
1,2014-07-08,758,1284.0
0,2014-07-09,631,1285.0
1,2014-07-09,100,1285.0
1,2014-07-10,645,1286.0
0,2014-07-10,143,1286.0
0,2014-07-11,627,1287.0
1,2014-07-11,215,1287.0
0,2014-07-12,449,1288.0
1,2014-07-12,744,1288.0
1,2014-07-13,96,1289.0
0,2014-07-13,270,1289.0
0,2014-07-14,493,1290.0
1,2014-07-14,151,1290.0
0,2014-07-15,6,1291.0
1,2014-07-15,886,1291.0
1,2014-07-16,416,1292.0
0,2014-07-16,865,1292.0
0,2014-07-17,337,1293.0
1,2014-07-17,703,1293.0
0,2014-07-18,998,1294.0
1,2014-07-18,976,1294.0
0,2014-07-19,972,1295.0
1,2014-07-19,744,1295.0
1,2014-07-20,777,1296.0
0,2014-07-20,769,1296.0
0,2014-07-21,531,1297.0
1,2014-07-21,64,1297.0
0,2014-07-22,223,1298.0
1,2014-07-22,985,1298.0
1,2014-07-23,675,1299.0
0,2014-07-23,995,1299.0
0,2014-07-24,834,1300.0
1,2014-07-24,883,1300.0
0,2014-07-25,61,1301.0
1,2014-07-25,530,1301.0
1,2014-07-26,689,1302.0
0,2014-07-26,558,1302.0
0,2014-07-27,401,1303.0
1,2014-07-27,814,1303.0
0,2014-07-28,534,1304.0
1,2014-07-28,999,1304.0
0,2014-07-29,286,1305.0
1,2014-07-29,284,1305.0
1,2014-07-30,885,1306.0
0,2014-07-30,390,1306.0
0,2014-07-31,673,1307.0
1,2014-07-31,679,1307.0
0,2014-08-01,831,1308.0
1,2014-08-01,218,1308.0
1,2014-08-02,128,1309.0
0,2014-08-02,214,1309.0
0,2014-08-03,453,1310.0
1,2014-08-03,577,1310.0
0,2014-08-04,846,1311.0
1,2014-08-04,396,1311.0
1,2014-08-05,944,1312.0
0,2014-08-05,398,1312.0
0,2014-08-06,454,1313.0
1,2014-08-06,973,1313.0
0,2014-08-07,806,1314.0
1,2014-08-07,147,1314.0
1,2014-08-08,835,1315.0
0,2014-08-08,93,1315.0
1,2014-08-09,43,1316.0
0,2014-08-09,440,1316.0
0,2014-08-10,130,1317.0
1,2014-08-10,407,1317.0
0,2014-08-11,424,1318.0
1,2014-08-11,249,1318.0
1,2014-08-12,782,1319.0
0,2014-08-12,506,1319.0
0,2014-08-13,569,1320.0
1,2014-08-13,310,1320.0
0,2014-08-14,470,1321.0
1,2014-08-14,905,1321.0
1,2014-08-15,436,1322.0
0,2014-08-15,332,1322.0
0,2014-08-16,423,1323.0
1,2014-08-16,311,1323.0
0,2014-08-17,171,1324.0
1,2014-08-17,394,1324.0
1,2014-08-18,373,1325.0
0,2014-08-18,135,1325.0
1,2014-08-19,583,1326.0
0,2014-08-19,938,1326.0
0,2014-08-20,325,1327.0
1,2014-08-20,389,1327.0
0,2014-08-21,84,1328.0
1,2014-08-21,753,1328.0
0,2014-08-22,385,1329.0
1,2014-08-22,979,1329.0
0,2014-08-23,833,1330.0
1,2014-08-23,265,1330.0
1,2014-08-24,921,1331.0
0,2014-08-24,898,1331.0
0,2014-08-25,362,1332.0
1,2014-08-25,481,1332.0
0,2014-08-26,477,1333.0
1,2014-08-26,584,1333.0
0,2014-08-27,552,1334.0
1,2014-08-27,316,1334.0
0,2014-08-28,237,1335.0
1,2014-08-28,570,1335.0
0,2014-08-29,626,1336.0
1,2014-08-29,833,1336.0
0,2014-08-30,730,1337.0
1,2014-08-30,397,1337.0
0,2014-08-31,935,1338.0
1,2014-08-31,899,1338.0
0,2014-09-01,509,1339.0
1,2014-09-01,694,1339.0
0,2014-09-02,478,1340.0
1,2014-09-02,821,1340.0
0,2014-09-03,661,1341.0
1,2014-09-03,158,1341.0
0,2014-09-04,474,1342.0
1,2014-09-04,743,1342.0
0,2014-09-05,197,1343.0
1,2014-09-05,623,1343.0
0,2014-09-06,849,1344.0
1,2014-09-06,487,1344.0
0,2014-09-07,721,1345.0
1,2014-09-07,27,1345.0
0,2014-09-08,55,1346.0
1,2014-09-08,941,1346.0
0,2014-09-09,345,1347.0
1,2014-09-09,382,1347.0
0,2014-09-10,487,1348.0
1,2014-09-10,984,1348.0
0,2014-09-11,787,1349.0
1,2014-09-11,402,1349.0
0,2014-09-12,681,1350.0
1,2014-09-12,671,1350.0
0,2014-09-13,45,1351.0
1,2014-09-13,966,1351.0
0,2014-09-14,509,1352.0
1,2014-09-14,995,1352.0
0,2014-09-15,822,1353.0
1,2014-09-15,381,1353.0
0,2014-09-16,25,1354.0
1,2014-09-16,920,1354.0
0,2014-09-17,534,1355.0
1,2014-09-17,71,1355.0
0,2014-09-18,609,1356.0
1,2014-09-18,411,1356.0
0,2014-09-19,386,1357.0
1,2014-09-19,101,1357.0
0,2014-09-20,216,1358.0
1,2014-09-20,386,1358.0
0,2014-09-21,626,1359.0
1,2014-09-21,529,1359.0
0,2014-09-22,479,1360.0
1,2014-09-22,134,1360.0
0,2014-09-23,118,1361.0
1,2014-09-23,356,1361.0
0,2014-09-24,698,1362.0
1,2014-09-24,292,1362.0
0,2014-09-25,421,1363.0
1,2014-09-25,162,1363.0
0,2014-09-26,424,1364.0
1,2014-09-26,729,1364.0
0,2014-09-27,751,1365.0
1,2014-09-27,378,1365.0
0,2014-09-28,323,1366.0
1,2014-09-28,63,1366.0
0,2014-09-29,639,1367.0
1,2014-09-29,290,1367.0
0,2014-09-30,985,1368.0
1,2014-09-30,395,1368.0
0,2014-10-01,598,1369.0
1,2014-10-01,308,1369.0
0,2014-10-02,508,1370.0
1,2014-10-02,347,1370.0
0,2014-10-03,281,1371.0
1,2014-10-03,508,1371.0
0,2014-10-04,785,1372.0
1,2014-10-04,820,1372.0
0,2014-10-05,527,1373.0
1,2014-10-05,832,1373.0
0,2014-10-06,984,1374.0
1,2014-10-06,750,1374.0
0,2014-10-07,723,1375.0
1,2014-10-07,541,1375.0
0,2014-10-08,906,1376.0
1,2014-10-08,172,1376.0
0,2014-10-09,454,1377.0
1,2014-10-09,385,1377.0
0,2014-10-10,975,1378.0
1,2014-10-10,958,1378.0
0,2014-10-11,928,1379.0
1,2014-10-11,792,1379.0
0,2014-10-12,396,1380.0
1,2014-10-12,888,1380.0
0,2014-10-13,202,1381.0
1,2014-10-13,163,1381.0
0,2014-10-14,109,1382.0
1,2014-10-14,280,1382.0
0,2014-10-15,178,1383.0
1,2014-10-15,412,1383.0
0,2014-10-16,593,1384.0
1,2014-10-16,853,1384.0
0,2014-10-17,4,1385.0
1,2014-10-17,429,1385.0
0,2014-10-18,600,1386.0
1,2014-10-18,290,1386.0
0,2014-10-19,621,1387.0
1,2014-10-19,33,1387.0
0,2014-10-20,356,1388.0
1,2014-10-20,971,1388.0
0,2014-10-21,26,1389.0
1,2014-10-21,483,1389.0
0,2014-10-22,653,1390.0
1,2014-10-22,790,1390.0
0,2014-10-23,946,1391.0
1,2014-10-23,653,1391.0
0,2014-10-24,536,1392.0
1,2014-10-24,865,1392.0
0,2014-10-25,879,1393.0
1,2014-10-25,14,1393.0
0,2014-10-26,43,1394.0
1,2014-10-26,359,1394.0
0,2014-10-27,158,1395.0
1,2014-10-27,425,1395.0
0,2014-10-28,527,1396.0
1,2014-10-28,789,1396.0
0,2014-10-29,125,1397.0
1,2014-10-29,310,1397.0
0,2014-10-30,824,1398.0
1,2014-10-30,207,1398.0
0,2014-10-31,267,1399.0
1,2014-10-31,150,1399.0
0,2014-11-01,105,1400.0
1,2014-11-01,326,1400.0
0,2014-11-02,74,1401.0
1,2014-11-02,650,1401.0
0,2014-11-03,76,1402.0
1,2014-11-03,549,1402.0
0,2014-11-04,330,1403.0
1,2014-11-04,621,1403.0
0,2014-11-05,412,1404.0
1,2014-11-05,841,1404.0
0,2014-11-06,131,1405.0
1,2014-11-06,228,1405.0
0,2014-11-07,307,1406.0
1,2014-11-07,887,1406.0
0,2014-11-08,815,1407.0
1,2014-11-08,375,1407.0
0,2014-11-09,93,1408.0
1,2014-11-09,157,1408.0
0,2014-11-10,996,1409.0
1,2014-11-10,143,1409.0
0,2014-11-11,595,1410.0
1,2014-11-11,531,1410.0
0,2014-11-12,8,1411.0
1,2014-11-12,801,1411.0
0,2014-11-13,359,1412.0
1,2014-11-13,76,1412.0
0,2014-11-14,166,1413.0
1,2014-11-14,86,1413.0
0,2014-11-15,782,1414.0
1,2014-11-15,158,1414.0
0,2014-11-16,388,1415.0
1,2014-11-16,999,1415.0
0,2014-11-17,354,1416.0
1,2014-11-17,10,1416.0
0,2014-11-18,988,1417.0
1,2014-11-18,643,1417.0
0,2014-11-19,616,1418.0
1,2014-11-19,399,1418.0
0,2014-11-20,460,1419.0
1,2014-11-20,805,1419.0
0,2014-11-21,385,1420.0
1,2014-11-21,547,1420.0
0,2014-11-22,675,1421.0
1,2014-11-22,468,1421.0
0,2014-11-23,337,1422.0
1,2014-11-23,282,1422.0
0,2014-11-24,96,1423.0
1,2014-11-24,341,1423.0
0,2014-11-25,498,1424.0
1,2014-11-25,650,1424.0
0,2014-11-26,331,1425.0
1,2014-11-26,887,1425.0
0,2014-11-27,801,1426.0
1,2014-11-27,779,1426.0
0,2014-11-28,145,1427.0
1,2014-11-28,651,1427.0
0,2014-11-29,630,1428.0
1,2014-11-29,958,1428.0
0,2014-11-30,740,1429.0
1,2014-11-30,89,1429.0
0,2014-12-01,495,1430.0
1,2014-12-01,427,1430.0
0,2014-12-02,166,1431.0
1,2014-12-02,667,1431.0
0,2014-12-03,204,1432.0
1,2014-12-03,464,1432.0
0,2014-12-04,18,1433.0
1,2014-12-04,464,1433.0
0,2014-12-05,46,1434.0
1,2014-12-05,215,1434.0
0,2014-12-06,623,1435.0
1,2014-12-06,483,1435.0
0,2014-12-07,515,1436.0
1,2014-12-07,764,1436.0
0,2014-12-08,277,1437.0
1,2014-12-08,842,1437.0
0,2014-12-09,763,1438.0
1,2014-12-09,183,1438.0
0,2014-12-10,226,1439.0
1,2014-12-10,0,1439.0
0,2014-12-11,277,1440.0
1,2014-12-11,763,1440.0
0,2014-12-12,772,1441.0
1,2014-12-12,808,1441.0
0,2014-12-13,662,1442.0
1,2014-12-13,617,1442.0
0,2014-12-14,910,1443.0
1,2014-12-14,13,1443.0
0,2014-12-15,851,1444.0
1,2014-12-15,532,1444.0
0,2014-12-16,457,1445.0
1,2014-12-16,455,1445.0
0,2014-12-17,586,1446.0
1,2014-12-17,45,1446.0
0,2014-12-18,463,1447.0
1,2014-12-18,56,1447.0
0,2014-12-19,221,1448.0
1,2014-12-19,967,1448.0
0,2014-12-20,791,1449.0
1,2014-12-20,304,1449.0
0,2014-12-21,741,1450.0
1,2014-12-21,76,1450.0
0,2014-12-22,965,1451.0
1,2014-12-22,226,1451.0
0,2014-12-23,751,1452.0
